Time Series Search Export,Search term,Search filters,,Last update of Central bank total assets data,Downloaded at,Source,Source URL,Download URL,About Central bank total assets
,,TOPIC:Topic,CBTA:Central bank statistics / Central bank total assets,2024-08-20,2024-11-17 07:59 CET,BIS,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17,https://data.bis.org/topics/CBTA/data?filter=TIMESPAN%3D2023-11-17_2024-11-17&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/CBTA
,,TIMESPAN:Timespan,2023-11-17_2024-11-17:,,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,COMP_METHOD:Compilation methodology,UNIT_MEASURE:Unit of measure,CURRENCY:Currency,TRANSFORMATION:Transformation,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,29.406
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,28.63
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,30.219
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,30.57
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,30.055
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,31.129
"BIS,WS_CBTA,1.0",M.LT.B.XDC.EUR.N,M:Monthly,LT:Lithuania,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,31.408
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,312.90297985474
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,309.34203182826
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,305.09406713421
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,299.87761950477
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,311.3889454561
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,304.26733254548
"BIS,WS_CBTA,1.0",M.LU.B.USD._Z.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,295.62283290674
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,283.17
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,285.45
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,281.816
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,277.382
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,290.529
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,280.379
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.B,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,276.154
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,283.17
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,285.45
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,281.816
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,277.382
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,290.529
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,280.379
"BIS,WS_CBTA,1.0",M.LU.B.XDC.EUR.N,M:Monthly,LU:Luxembourg,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,276.154
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,28.249336723475
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,27.390505708387
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,27.205743843794
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,27.121550210598
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,26.267671300415
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,26.764291272061
"BIS,WS_CBTA,1.0",M.LV.B.USD._Z.B,M:Monthly,LV:Latvia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,26.462757843285
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,25.565
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,25.275
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,25.13
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,25.087
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,24.508
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,24.663
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.B,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,24.72
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,25.565
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,25.275
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,25.13
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,25.087
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,24.508
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,24.663
"BIS,WS_CBTA,1.0",M.LV.B.XDC.EUR.N,M:Monthly,LV:Latvia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),EUR:Euro,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,24.72
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,5.8003795409362
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,5.5828938115331
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,5.9307988787666
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,5.8912126537786
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,5.7481345885635
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,5.7807624736472
"BIS,WS_CBTA,1.0",M.MK.B.USD._Z.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,5.7404658439075
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,320.935
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,317.555
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,338.53
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,335.21
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,329.713
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,329.041
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.B,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,330.249
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,320.935
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,317.555
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,338.53
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,335.21
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,329.713
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,329.041
"BIS,WS_CBTA,1.0",M.MK.B.XDC.MKD.N,M:Monthly,MK:North Macedonia,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MKD:Macedonian denar,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,330.249
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2023-12-31,F:Free (free for publication),,A:Normal value,247.23155540482
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-01-31,F:Free (free for publication),,A:Normal value,250.23563042133
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-02-29,F:Free (free for publication),,A:Normal value,242.86781825063
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-03-31,F:Free (free for publication),,A:Normal value,255.12352640655
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-04-30,F:Free (free for publication),,A:Normal value,254.76101767503
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-05-31,F:Free (free for publication),,A:Normal value,256.11325023998
"BIS,WS_CBTA,1.0",M.MX.B.USD._Z.B,M:Monthly,MX:Mexico,B:BIS-spliced,USD:US dollar,_Z:Not applicable,B:Adjusted for breaks,US dollar,Billions,2024-06-30,F:Free (free for publication),,A:Normal value,250.17957164178
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,4189.087
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,4290.674
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-02-29,F:Free (free for publication),,A:Normal value,4149.549
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-03-31,F:Free (free for publication),,A:Normal value,4228.358
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-04-30,F:Free (free for publication),,A:Normal value,4323.545
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-05-31,F:Free (free for publication),,A:Normal value,4351.636
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.B,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,B:Adjusted for breaks,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-06-30,F:Free (free for publication),,A:Normal value,4572.502
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.N,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2023-12-31,F:Free (free for publication),,A:Normal value,4189.087
"BIS,WS_CBTA,1.0",M.MX.B.XDC.MXN.N,M:Monthly,MX:Mexico,B:BIS-spliced,XDC:Domestic currency (incl. conversion to current currency made using a fixed parity),MXN:Mexican peso,N:Non transformed data,Domestic currency (incl. conversion to current currency made using a fixed parity),Billions,2024-01-31,F:Free (free for publication),,A:Normal value,4290.674
